name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url,globalid,detector
"№ 625, школа с углубленным изучением математики",../../matematika/625-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a470,nevskij,3,57.7,4.0,4.0,Математика,../data/shkola-spb.ru/cache/matematika625shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8124421297,school625.ru,7c218c877903557de7a31d4722e71e67,select_by_number
"№ 343, гимназия",../../drugoe/343-gimnaziya-kollektivnyij-chlen-maneb-mezhdunarodnaya-akademiya-nauk-ekologii-i-bezopasnosti-zhiznedeyatelnosti/index.html,a446,nevskij,1,57.5,4.1,6.0,Другое,../data/shkola-spb.ru/cache/drugoe343gimnaziyakollektivnyijchlenmanebmezhdunarodnayaakademiyanaukekologiiibezopasnostizhiznedeyatelnostiindexhtml.htm,8125853640|8125853495,school343.narod.ru,ba2ba5a6db653928c2c0df0ee1c5d333,select_exactly
"№ 328, школа с углубленным изучением английского языка",../../anglijskij-yazyik/328-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a432,nevskij,5,57.0,4.4,3.9,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik328shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123624537,www.school328.ru,778000c6a14129e9b6d2595dfc16b3ed,select_by_number
"№ 497, школа",../../sredneobrazovatelnaya-shkola/497-shkola/index.html,a454,nevskij,"",56.7,3.8,4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola497shkolaindexhtml.htm,8124461762|8124467758,www.school497.ru,50b681f67242ad7d3d6f7caaf80ef626,select_exactly
"№ 570, школа",../../sredneobrazovatelnaya-shkola/570-shkola/index.html,a463,nevskij,"",56.7,3.6,7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola570shkolaindexhtml.htm,8127073355|8127073363,school570.my1.ru,fd4f2be848f50a99b517a5fc59a87311,select_exactly
"№ 346, школа",../../sredneobrazovatelnaya-shkola/346-shkola/index.html,a449,nevskij,"",56.7,3.8,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola346shkolaindexhtml.htm,8125887894|8125889600|8125887678|8125889497,www.school346.ru,3269cad4272c62e1065c51f3ad915a52,select_exactly
"№ 569, школа",../../sredneobrazovatelnaya-shkola/569-shkola/index.html,a462,nevskij,"",56.6,3.8,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola569shkolaindexhtml.htm,8127073274|8127073330,school569.ru,7f1f25d80e33b73eab4a711bf573c1a1,select_exactly
"№ 268, школа",../../sredneobrazovatelnaya-shkola/268-shkola/index.html,a428,nevskij,"",56.3,4.0,4.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola268shkolaindexhtml.htm,8125892705,school268.spb.ru,17a2bf8ea57f104493fee1dd53a473cf,select_exactly
"№ 326, школа",../../sredneobrazovatelnaya-shkola/326-shkola/index.html,a430,nevskij,"",56.1,4.0,4.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola326shkolaindexhtml.htm,8123621705|8123623147,www.school-326.ru,d0aa62ce87ff61b0259d28a24a902ec3,select_exactly
"ПРАЗДНИК+, культурологическая школа индивидуального развития полного среднего образования",../../sredneobrazovatelnaya-shkola/prazdnik-kulturologicheskaya-shkola-individualnogo-razvitiya-polnogo-srednego-obrazovaniya/index.html,a476,nevskij,"",55.5,4.0,6.7,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaprazdnikkulturologicheskayashkolaindividualnogorazvitiyapolnogosrednegoobrazovaniyaindexhtml.htm,8124467272|8124472534,prazdnik.spb.ru,bff2bb7b779607116b94cac91238e822,not_detected
"№ 342, школа",../../sredneobrazovatelnaya-shkola/342-shkola/index.html,a445,nevskij,"",55.2,3.9,7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola342shkolaindexhtml.htm,8123623565|8125607602,342spb.edusite.ru,c24f0a9001115ee960cdcb1b8c2edd29,select_exactly
"№ 337, школа",../../sredneobrazovatelnaya-shkola/337-shkola/index.html,a440,nevskij,1,55.0,3.5,8.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola337shkolaindexhtml.htm,8123624258|8123624208,school337.edusite.ru,ac49097d4d93110cdd6ac783964074ee,select_exactly
"№ 572, лицей",../../sredneobrazovatelnaya-shkola/572-litsej/index.html,a465,nevskij,18,54.9,3.4,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola572litsejindexhtml.htm,8125841910|8125832363,gbou572.ru,ef136c460744f05d178e08f329b9c569,select_exactly
"№ 332, школа",../../sredneobrazovatelnaya-shkola/332-shkola/index.html,a436,nevskij,1,54.8,3.7,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola332shkolaindexhtml.htm,8125845498|8125808249,school332.ru,85f8a5b94d0bca62741423b889b89c5c,select_exactly
"№ 591, школа",../../sredneobrazovatelnaya-shkola/591-shkola/index.html,a467,nevskij,4,54.8,3.7,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola591shkolaindexhtml.htm,8125851102|8125852691,591.gou.spb.ru,68f53ce4e6dc31d313c9782dc897020b,select_exactly
"№ 667, школа",../../sredneobrazovatelnaya-shkola/667-shkola/index.html,a473,nevskij,"",54.6,3.9,4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola667shkolaindexhtml.htm,8124401674|8124401673,www.667spb.edusite.ru,ccda372e4d488b15259b65f78b8998a2,select_exactly
Лицей при СПбГУТ,../../drugoe/litsej-pri-spbgut/index.html,a786,nevskij,1,54.5,"",5.8,Другое,../data/shkola-spb.ru/cache/drugoelitsejprispbgutindexhtml.htm,8125895041,www.licbb.ru,B56D253A7A622115C9F33A1EA4B5BC58,not_detected
"№ 341, школа",../../sredneobrazovatelnaya-shkola/341-shkola/index.html,a444,nevskij,3,54.4,3.8,6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola341shkolaindexhtml.htm,8125885898,school341.ru,9fe82fcf42b2063e2f941a1f3d9fb984,select_exactly
"№ 513, гимназия (испанский, английский языки)",../../inostrannyie-yazyiki/513-gimnaziya-ispanskij-anglijskij-yazyiki/index.html,a457,nevskij,"",53.9,4.2,5.0,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki513gimnaziyaispanskijanglijskijyazyikiindexhtml.htm,8125834108,www.school513.ru,07a837ce0f6e99fe381dcb8326b54cb3,select_by_number
"№ 20, школа",../../sredneobrazovatelnaya-shkola/020-shkola/index.html,a424,nevskij,2,53.9,3.8,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola020shkolaindexhtml.htm,8125859232|8125854281,school20spb.ru,c739fcc4887b0fccb545948c26c7a9ba,select_exactly
"№ 327, школа",../../sredneobrazovatelnaya-shkola/327-shkola/index.html,a431,nevskij,"",53.7,3.8,4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola327shkolaindexhtml.htm,8125672417|8125674473,327spb.edusite.ru,2a60458dfe6bcd487eb729c1e12a5e56,select_exactly
"№ 26, школа с углубленным изучением французского языка",../../pravo/26-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a426,nevskij,1,53.7,3.7,6.0,Право|Французский язык,../data/shkola-spb.ru/cache/pravo26shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8125834172|8125841836,school26spb.ru,deceed483d66e28c71804ed933a7a69d,select_by_number
"№ 574, школа",../../sredneobrazovatelnaya-shkola/574-shkola/index.html,a466,nevskij,"",53.4,3.5,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola574shkolaindexhtml.htm,8127008841|8127003161,www.s574.com,1df87a9b7302c92cf6cb8803aa41b33e,select_exactly
"№ 323, школа, культурно-образовательный центр «ОККЕРВИЛЬ»",../../sredneobrazovatelnaya-shkola/323-shkola-kulturno-obrazovatelnyij-tsentr-okkervil/index.html,a429,nevskij,4,52.6,3.7,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola323shkolakulturnoobrazovatelnyijtsentrokkervilindexhtml.htm,8125834105|8125830541,www.school323.ru,201f32489e79a4bbba6f636981d7a8e5,select_by_number
"№ 339, школа",../../sredneobrazovatelnaya-shkola/339-shkola/index.html,a442,nevskij,"",52.3,3.7,6.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola339shkolaindexhtml.htm,8125887868|8125891780,school339.spb.ru,38848e49345289ffecd1ec72f98d7aab,select_exactly
"ШАНС, школа индивидуального обучения",../../sredneobrazovatelnaya-shkola/shans-shkola-individualnogo-obucheniya/index.html,a477,nevskij,"",52.2,"",8.2,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolashansshkolaindividualnogoobucheniyaindexhtml.htm,8125680335|8125601157,www.shkola-shance.ru,8ff930a4f9efdb4602eb9e4da6c48ae5,not_detected
"№ 334, школа",../../sredneobrazovatelnaya-shkola/334-shkola/index.html,a438,nevskij,"",51.2,3.4,6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola334shkolaindexhtml.htm,8123623567|8123620128,334school.ru,d99e78bca05ad90563d05b0c02e85846,select_exactly
"№ 527, школа, ресурсный центр городского уровня по гражданско-правовому образованию",../../anglijskij-yazyik/527-shkola-resursnyij-tsentr-gorodskogo-urovnya-po-grazhdansko-pravovomu-obrazovaniyu/index.html,a459,nevskij,"",51.1,3.3,9.3,"",../data/shkola-spb.ru/cache/anglijskijyazyik527shkolaresursnyijtsentrgorodskogourovnyapograzhdanskopravovomuobrazovaniyuindexhtml.htm,8123627664|8123624577,school527.ucoz.ru,805abab585f7df503767f95487853087,select_by_number
"№ 338, школа",../../sredneobrazovatelnaya-shkola/338-shkola/index.html,a441,nevskij,1,51.0,3.4,9.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola338shkolaindexhtml.htm,8124461574|8124461569,school338.ru,650af1366e5cbd7324750fb6a3cf605d,select_exactly
"№ 350, школа (кадетский класс)",../../voennoe-uchilische/350-shkola-kadetskij-klass/index.html,a452,nevskij,"",50.9,3.7,5.4,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische350shkolakadetskijklassindexhtml.htm,8124464398|8124468389,sc350.ucoz.ru,68f8134c27fc9c7f7d53100a20cee69f,select_by_number
"№ 458, школа с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/458-shkola-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a453,nevskij,"",50.8,3.6,4.7,Иностранные языки|Немецкий язык,../data/shkola-spb.ru/cache/inostrannyieyazyiki458shkolasuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8125856145|8125868538,school458.pa.infobox.ru,ea6eb4d304636fef6e2027e3b84c2d93,select_by_number
"№ 39, школа",../../sredneobrazovatelnaya-shkola/39-shkola/index.html,a427,nevskij,"",50.8,3.7,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola39shkolaindexhtml.htm,8124411294|8124411254,school39spb.ru/news.html,4f11eba25aefec5dcb9a5a9bcad17b10,select_exactly
"№ 14, школа",../../sredneobrazovatelnaya-shkola/14-shkola/index.html,a423,nevskij,"",49.3,3.6,3.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola14shkolaindexhtml.htm,8125853498|8125866971,spbschool14.wix.com/home,42f039c1c3fdc626d011fcc0e57c498d,select_exactly
"№ 512, школа",../../sredneobrazovatelnaya-shkola/512-shkola/index.html,a456,nevskij,"",49.3,"",5.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola512shkolaindexhtml.htm,8124476983|8124461546,school512.ru,31e98252fe7a25fd9187e98a7bd99f8b,select_exactly
"№ 340, школа",../../sredneobrazovatelnaya-shkola/340-shkola/index.html,a443,nevskij,"",48.6,3.7,7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola340shkolaindexhtml.htm,8125600563,www.school340.ru,b93623e94940b8615495a9b0f925b4b8,select_exactly
"№ 24, школа-интернат для детей-сирот",../../drugoe/24-shkola-internat-dlya-detej-sirot/index.html,a785,nevskij,"",48.0,"",0,Другое,../data/shkola-spb.ru/cache/drugoe24shkolainternatdlyadetejsirotindexhtml.htm,8184470161,2berega.spb.ru/org/115-701,c5d29cb5b11dd3e4114eb451e95bbe09,not_detected
"№ 516, школа",../../sredneobrazovatelnaya-shkola/516-shkola/index.html,a458,nevskij,"",46.8,3.8,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola516shkolaindexhtml.htm,8124464201|8124468350,school516.ucoz.ru,cb366340f6de1bc95af3f0e95556a858,select_exactly
"№ 333, школа",../../sredneobrazovatelnaya-shkola/333-shkola/index.html,a437,nevskij,"",46.5,3.6,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola333shkolaindexhtml.htm,8125887838|8125880275,333spb.edusite.ru,b7b0165570e72ac89e9c635752d8edea,select_exactly
"№ 592, школа",../../sredneobrazovatelnaya-shkola/592-shkola/index.html,a468,nevskij,"",45.4,"",3.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola592shkolaindexhtml.htm,8125848554,www.school592.ru,B41D865269EB654AFEC05CA0638EBF0F,not_detected
Православная общеобразовательная ГИМНАЗИЯ СВЯТОГО БЛАГОВЕРНОГО АЛЕКСАНДРА НЕВСКОГО,../../drugoe/pravoslavnaya-obscheobrazovatelnaya-gimnaziya-svyatogo-blagovernogo-aleksandra-nevskogo/index.html,a478,nevskij,"",45.4,"",0,Другое|Частная школа,../data/shkola-spb.ru/cache/drugoepravoslavnayaobscheobrazovatelnayagimnaziyasvyatogoblagovernogoaleksandranevskogoindexhtml.htm,8125867886|8129197860,alnevschool.ru,00220403b99d4ad261e165c9bd2671b6,not_detected
"№ 336, школа",../../sredneobrazovatelnaya-shkola/336-shkola/index.html,a439,nevskij,"",45.2,3.4,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola336shkolaindexhtml.htm,8125600007|8125600466,school336.ru,b3d57d63a1060bf1d167d8087f8ff888,select_exactly
"№ 133, центр образования",../../sredneobrazovatelnaya-shkola/133-tsentr-obrazovaniya/index.html,a757,nevskij,"",38.6,"",9.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola133tsentrobrazovaniyaindexhtml.htm,8124129445,sc133.3dn.ru,8cd8c0c28a243c998790e1e6d2982a5b,select_by_phones
"№ 689, начальная школа",../../nachalnaya-shkola/689-shkola/index.html,a475,nevskij,"","","",5.4,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola689shkolaindexhtml.htm,8124409421|8124409420,school689.narod.ru,596fea30a548e3bccd2cb0dafae79af8,select_by_number
