name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url
"№ 509, школа",../../sredneobrazovatelnaya-shkola/509-shkola/index.html,a397,moskovskij,1,52.6,"",7.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola509shkolaindexhtml.htm,8123696212|8123696261,sch509spb.narod.ru
"""Северная Венеция"", гимназия",../../inostrannyie-yazyiki/gimnaziya-severnaya-venetsiya/index.html,a733,moskovskij,"",52.4,"",7.1,Иностранные языки|Частная школа,../data/shkola-spb.ru/cache/inostrannyieyazyikigimnaziyasevernayavenetsiyaindexhtml.htm,8124587081|8124587080|8124587079,www.schoolsv.ru
"№ 496, школа",../../sredneobrazovatelnaya-shkola/496-shkola/index.html,a394,moskovskij,"",52.2,"",4.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola496shkolaindexhtml.htm,8123742160|8123741574,school496.spb.edu.ru
"СТУДИУМ, частная общеобразовательная школа с углубленным изучением иностранного языка",../../inostrannyie-yazyiki/studium-chastnaya-obscheobrazovatelnaya-shkola-s-uglublennyim-izucheniem-inostrannogo-yazyika/index.html,a420,moskovskij,"",51.6,"",7.2,Иностранные языки|Частная школа,../data/shkola-spb.ru/cache/inostrannyieyazyikistudiumchastnayaobscheobrazovatelnayashkolasuglublennyimizuchenieminostrannogoyazyikaindexhtml.htm,8123689474,www.studium-school.ru
"№ 594, школа",../../sredneobrazovatelnaya-shkola/594-shkola/index.html,a410,moskovskij,"",51.5,"",4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola594shkolaindexhtml.htm,8123731280|8123710058,school594.spb.ru
"№ 519, школа",../../sredneobrazovatelnaya-shkola/519-shkola/index.html,a400,moskovskij,"",51.4,"",5.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola519shkolaindexhtml.htm,8127270531|8127270828,school519.spb.ru
"№ 495, школа",../../sredneobrazovatelnaya-shkola/495-shkola/index.html,a393,moskovskij,"",51.1,3.6,5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola495shkolaindexhtml.htm,8123755816|8123709665,www.school495.ru
"№ 543, школа",../../sredneobrazovatelnaya-shkola/543-shkola/index.html,a408,moskovskij,"",50.8,3.6,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola543shkolaindexhtml.htm,8123795606|8123790319,www.543spb.edusite.ru
"№ 508, школа с углубленным изучением предметов образовательных областей «Искусство» и «Технология»",../../hudozhestvenno-esteticheskoe-obrazovanie/508-shkola-s-uglublennyim-izucheniem-predmetov-obrazovatelnyih-oblastej-iskusstvo-i-tehnologiya/index.html,a396,moskovskij,3,50.3,4.0,4.8,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie508shkolasuglublennyimizucheniempredmetovobrazovatelnyihoblastejiskusstvoitehnologiyaindexhtml.htm,8127275580|8127277830|8127270514,school508.spb.edu.ru
"№ 537, школа",../../sredneobrazovatelnaya-shkola/537-shkola/index.html,a407,moskovskij,"",50.0,3.8,7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola537shkolaindexhtml.htm,8125739591|8124172370|8124172371|8124172369,school537.spb.ru
"№ 362, школа",../../sredneobrazovatelnaya-shkola/362-shkola/index.html,a383,moskovskij,1,49.2,"",4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola362shkolaindexhtml.htm,8127270420|8127270401,www.school362spb.narod.ru
"№ 355, школа",../../sredneobrazovatelnaya-shkola/355-shkola/index.html,a380,moskovskij,"",49.0,"",6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola355shkolaindexhtml.htm,8123880277|8123881594|8123885858,school355.spb.edu.ru
"№ 484, школа (кадетские классы)",../../voennoe-uchilische/484-shkola-kadetskie-klassyi/index.html,a390,moskovskij,"",47.0,3.6,5.1,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische484shkolakadetskieklassyiindexhtml.htm,8123730610|8123738209,school484.spb.ru
"№ 353, школа",../../sredneobrazovatelnaya-shkola/353-shkola/index.html,a378,moskovskij,"",41.1,"",8.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola353shkolaindexhtml.htm,8123637459|8123637458,school353.spb.ru
"№ 2, центр образования",../../sredneobrazovatelnaya-shkola/2-tsentr-obrazovaniya/index.html,a760,moskovskij,"",40.4,2.6,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola2tsentrobrazovaniyaindexhtml.htm,8123885388|8123874347,www.co2.mosk.spb.ru
"№ 374, школа (кадетский класс)",../../voennoe-uchilische/374-shkola-kadetskij-klass/index.html,a388,moskovskij,"",39.6,2.9,6.7,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilische374shkolakadetskijklassindexhtml.htm,8123884394|8123691716,www.sites.google.com/site/kadets374 
"№ 684, школа «БЕРЕГИНЯ»",../../nachalnaya-shkola/684-nachalnaya-shkola-detskij-sad-bereginya/index.html,a414,moskovskij,"","","",3.9,"",../data/shkola-spb.ru/cache/nachalnayashkola684nachalnayashkoladetskijsadbereginyaindexhtml.htm,8123827739,www.bereginia.spb.ru
"№ 698, прогимназия «ПАНСИОН»",../../nachalnaya-shkola/698-progimnaziya-pansion/index.html,a415,moskovskij,"","","",7.8,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola698progimnaziyapansionindexhtml.htm,8123884969,www.pansyon.spb.ru
"САША, сад-лицей",../../nachalnaya-shkola/sasha-sad-litsej/index.html,a416,moskovskij,"","","",6.9,Начальная школа|Частная школа,../data/shkola-spb.ru/cache/nachalnayashkolasashasadlitsejindexhtml.htm,8123885184|8123880793,www.ls.spb.ru
"ТЕТ-А-ТЕТ, частная школа",../../sredneobrazovatelnaya-shkola/tet-a-tet-shkola/index.html,a419,moskovskij,"","","",6.8,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolatetatetshkolaindexhtml.htm,9119539165|9112416829,www.tet-a-tet-school.spb.ru
УЧИМСЯ ВМЕСТЕ,../../sredneobrazovatelnaya-shkola/uchimsya-vmeste/index.html,a421,moskovskij,"","","",6.7,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolauchimsyavmesteindexhtml.htm,8123730050|9112373453,uchimsia-vmeste.com
"№ 663, школа",../../deti-s-osobennostyami-razvitiya/shkola-663/index.html,a802,moskovskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiyashkola663indexhtml.htm,8123781319,www.sch663.ru
"№ 376, школа",../../sredneobrazovatelnaya-shkola/-376-shkola/index.html,a1093,moskovskij,"","","",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola376shkolaindexhtml.htm,"",376.edu.vuztc.ru
"№ 370, cпециальная (коррекционная) школа",../../deti-s-osobennostyami-razvitiya/-370-shkola/index.html,a1111,moskovskij,"","",3.3,0.0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya370shkolaindexhtml.htm,8123698101,school370.spb.ru
Кадетский ракетно-артиллерийский корпус (КРАК) [ЗАКРЫТА],../../voennoe-uchilische/kadetskij-raketno-artillerijskij-korpus/index.html,a766,moskovskij,"",51.8,"",9.0,Кадетские классы,../data/shkola-spb.ru/cache/voennoeuchilischekadetskijraketnoartillerijskijkorpusindexhtml.htm,8124508002|8123160531|8123164572,spbkk.edumil.ru
"№ 627, школа [ЗАКРЫТА]",../../deti-s-osobennostyami-razvitiya/627-shkola/index.html,a741,moskovskij,"",50.5,"",9.0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya627shkolaindexhtml.htm,8123713616|8123736100,school627.do.am
"№ 637, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/637-shkola/index.html,a411,moskovskij,"",46.1,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola637shkolaindexhtml.htm,8127083096|8127083086,school637.ucoz.ru
"№ 670, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/670-shkola/index.html,a413,moskovskij,"",36.7,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola670shkolaindexhtml.htm,8123732561|8123730031,www.sch670spb.narod.ru
"№ 344, физико-математический лицей",../../matematika/344-fiziko-matematicheskij-litsej/index.html,a447,nevskij,40,66.0,4.6,6.4,Математика|Физика,../data/shkola-spb.ru/cache/matematika344fizikomatematicheskijlitsejindexhtml.htm,8124461411|8125856057|8125855790,licey344.narod.ru
"№ 347, школа с углубленным изучением английского языка",../../anglijskij-yazyik/347-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a450,nevskij,2,62.8,4.0,6.3,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik347shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125841204|8125845927,school347.ru
"№ 329, лицей",../../sredneobrazovatelnaya-shkola/329-litsej/index.html,a433,nevskij,2,61.9,4.1,6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola329litsejindexhtml.htm,8123653581|8123653520,school329.spb.ru
"№ 639, школа с углубленным изучением иностранных языков",../../inostrannyie-yazyiki/639-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov/index.html,a471,nevskij,8,61.3,4.1,6.4,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki639shkolasuglublennyimizuchenieminostrannyihyazyikovindexhtml.htm,8124401705,www.school639.spb.ru
"№ 23, школа с углубленным изучением финского языка",../../drugie-yazyiki/23-shkola-s-uglublennyim-izucheniem-finskogo-yazyika/index.html,a425,nevskij,5,60.5,4.6,5.7,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki23shkolasuglublennyimizucheniemfinskogoyazyikaindexhtml.htm,8125874323|8125887910,spbschool23.umi.ru
"№ 593, школа с углубленным изучением английского языка",../../anglijskij-yazyik/593-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a469,nevskij,1,60.5,4.1,5.2,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik593shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125846936|8125890556,www.school593.ru
"№ 528, гимназия",../../anglijskij-yazyik/528-gimnaziya/index.html,a460,nevskij,14,60.0,4.2,4.6,Английский язык|Немецкий язык,../data/shkola-spb.ru/cache/anglijskijyazyik528gimnaziyaindexhtml.htm,8125895373,school528.spb.ru
"№ 498, гимназия",../../sredneobrazovatelnaya-shkola/498-gimnaziya/index.html,a455,nevskij,2,59.4,3.9,7.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola498gimnaziyaindexhtml.htm,8124467558|8124461857,gym498.ru
"№ 13, школа с углубленным изучением английского языка",../../anglijskij-yazyik/13-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a422,nevskij,16,59.3,4.0,4.5,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik13shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125853328,school13spb.ru
"№ 348, школа",../../sredneobrazovatelnaya-shkola/348-shkola/index.html,a451,nevskij,"",58.9,"",6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola348shkolaindexhtml.htm,8124173559,348spb.edusite.ru
"№ 557, школа",../../sredneobrazovatelnaya-shkola/557-shkola/index.html,a461,nevskij,2,58.7,4.0,3.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola557shkolaindexhtml.htm,8127071984|8127072000,school557.ucoz.com
"№ 571, школа с углубленным изучением английского языка",../../anglijskij-yazyik/571-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a464,nevskij,3,58.5,4.0,4.7,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik571shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127072808|8127073453,school571spb.ru
"№ 330, гимназия",../../sredneobrazovatelnaya-shkola/330-gimnaziya/index.html,a434,nevskij,"",58.2,3.7,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola330gimnaziyaindexhtml.htm,8125677878|8125675040,school-330.narod.ru
"№ 345, школа",../../sredneobrazovatelnaya-shkola/345-shkola/index.html,a448,nevskij,3,57.9,3.7,7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola345shkolaindexhtml.htm,8123624443|8123622488,www.school345spb.ru
"№ 331, школа",../../sredneobrazovatelnaya-shkola/331-shkola/index.html,a435,nevskij,2,57.9,3.9,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola331shkolaindexhtml.htm,8124176144,school331.ru
"№ 641, школа с углубленным изучением английского языка",../../anglijskij-yazyik/641-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a472,nevskij,3,57.8,3.9,6.1,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik641shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8124409380|8124401764,school641.ru
"№ 625, школа с углубленным изучением математики",../../matematika/625-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a470,nevskij,3,57.7,4.0,4.0,Математика,../data/shkola-spb.ru/cache/matematika625shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8124421297,school625.ru
"№ 343, гимназия",../../drugoe/343-gimnaziya-kollektivnyij-chlen-maneb-mezhdunarodnaya-akademiya-nauk-ekologii-i-bezopasnosti-zhiznedeyatelnosti/index.html,a446,nevskij,1,57.5,4.1,6.0,Другое,../data/shkola-spb.ru/cache/drugoe343gimnaziyakollektivnyijchlenmanebmezhdunarodnayaakademiyanaukekologiiibezopasnostizhiznedeyatelnostiindexhtml.htm,8125853640|8125853495,school343.narod.ru
"№ 328, школа с углубленным изучением английского языка",../../anglijskij-yazyik/328-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a432,nevskij,5,57.0,4.4,3.9,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik328shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123624537,www.school328.ru
"№ 497, школа",../../sredneobrazovatelnaya-shkola/497-shkola/index.html,a454,nevskij,"",56.7,3.8,4.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola497shkolaindexhtml.htm,8124461762|8124467758,www.school497.ru
"№ 570, школа",../../sredneobrazovatelnaya-shkola/570-shkola/index.html,a463,nevskij,"",56.7,3.6,7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola570shkolaindexhtml.htm,8127073355|8127073363,school570.my1.ru
"№ 346, школа",../../sredneobrazovatelnaya-shkola/346-shkola/index.html,a449,nevskij,"",56.7,3.8,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola346shkolaindexhtml.htm,8125887894|8125889600|8125887678|8125889497,www.school346.ru
"№ 569, школа",../../sredneobrazovatelnaya-shkola/569-shkola/index.html,a462,nevskij,"",56.6,3.8,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola569shkolaindexhtml.htm,8127073274|8127073330,school569.ru
"№ 268, школа",../../sredneobrazovatelnaya-shkola/268-shkola/index.html,a428,nevskij,"",56.3,4.0,4.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola268shkolaindexhtml.htm,8125892705,school268.spb.ru
"№ 326, школа",../../sredneobrazovatelnaya-shkola/326-shkola/index.html,a430,nevskij,"",56.1,4.0,4.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola326shkolaindexhtml.htm,8123621705|8123623147,www.school-326.ru
"ПРАЗДНИК+, культурологическая школа индивидуального развития полного среднего образования",../../sredneobrazovatelnaya-shkola/prazdnik-kulturologicheskaya-shkola-individualnogo-razvitiya-polnogo-srednego-obrazovaniya/index.html,a476,nevskij,"",55.5,4.0,6.7,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaprazdnikkulturologicheskayashkolaindividualnogorazvitiyapolnogosrednegoobrazovaniyaindexhtml.htm,8124467272|8124472534,prazdnik.spb.ru
"№ 342, школа",../../sredneobrazovatelnaya-shkola/342-shkola/index.html,a445,nevskij,"",55.2,3.9,7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola342shkolaindexhtml.htm,8123623565|8125607602,342spb.edusite.ru
"№ 337, школа",../../sredneobrazovatelnaya-shkola/337-shkola/index.html,a440,nevskij,1,55.0,3.5,8.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola337shkolaindexhtml.htm,8123624258|8123624208,school337.edusite.ru
"№ 572, лицей",../../sredneobrazovatelnaya-shkola/572-litsej/index.html,a465,nevskij,18,54.9,3.4,5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola572litsejindexhtml.htm,8125841910|8125832363,gbou572.ru
"№ 332, школа",../../sredneobrazovatelnaya-shkola/332-shkola/index.html,a436,nevskij,1,54.8,3.7,5.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola332shkolaindexhtml.htm,8125845498|8125808249,school332.ru
